feedback_id,title,description,source_system,lifecycle_status,votes,comments_count,status,category,created_at,source_url,retrieved_at,slug,relevance_hint,keyword_hits
66e68c9ff85bef2fa5d4dc82,Surface JQ errors,"Today, when there is an error with a JQ, you can't see it, and usually, the action is skipped.

In Integration Mapping, resources will not be created. In automations/actions, it won't run.

Ideally, JQ errors will appear somewhere you can monitor and act upon.",Port portal,Open,1,0,open,,2024-09-15T07:28:31.527Z,https://roadmap.port.io/ideas/p/surface-jq-errors,2026-07-29T11:16:46.450470+00:00,surface-jq-errors,True,4
673bceee3240094e0c96bc6c,I want to search entities with regex,"Whether in the global search, or searching within a table, I'd like to search using regular expressions to take advantage of known conventions or shapes to the data (e.g. starts with, optional characters, etc)",Port portal,Open,1,0,open,Navigation & global search,2024-11-18T23:34:06.867Z,https://roadmap.port.io/ideas/p/i-want-to-search-entities-with-regex,2026-07-29T11:16:54.702721+00:00,i-want-to-search-entities-with-regex,False,1
66e985470be4dcfd3da6e336,Entities example for backend playground,"Port actions backend have a playground that can be used for testing the JQ mapping. The examples that are being provided are automatically generated and in some cases are not aligned with the actual data.

By adding the option to add entities to the example section, users can validate the JQ correctly without the need to align the schema.",Port portal,Open,1,0,open,Self-service actions,2024-09-17T13:33:59.820Z,https://roadmap.port.io/ideas/p/entities-example-for-backend-playground,2026-07-29T11:17:12.127614+00:00,entities-example-for-backend-playground,True,4
65a512ccbb34b59cd65ce460,Add log to action run invocation method,"Add the option to use a generic invocation method that sends a log message to an action run ID provided as an input.

This will make it easier to send logs to actions in a generic and standardized way",Port portal,Open,1,0,open,Self-service actions,2024-01-15T11:11:08.497Z,https://roadmap.port.io/ideas/p/add-log-to-action-run-invocation-method,2026-07-29T11:17:53.119230+00:00,add-log-to-action-run-invocation-method,True,6
6589bbb30ae0869b95c141cd,Port agent - Control the payload through UI,"Currently, you can only update the mapping config directly at the agent/provide the mapping when you install it.

Having a way to edit it through the UI (like other integrations) will ease the usage and create a better experience.",Port portal,Open,1,1,open,Self-service actions,2023-12-25T17:28:19.474Z,https://roadmap.port.io/ideas/p/port-agent-control-the-payload-through-ui,2026-07-29T11:18:16.059890+00:00,port-agent-control-the-payload-through-ui,True,0
6481fb245cf5a50d549f4fdb,Runs - displaying the payload,The payload of a specific run is now displayed in Port’s specific run page and audit log under the “Payload” property.,Port portal,Completed,1,1,complete,Self-service actions,2023-06-08T16:00:36.687Z,https://roadmap.port.io/ideas/p/runs-displaying-the-payload,2026-07-29T11:18:21.337991+00:00,runs-displaying-the-payload,True,0
693ffd899279e1a4c35ca2c0,Disallow saving actions with no execute permissions,"Currently, execute permissions can be removed entirely, which allows an action to be saved with no execute permissions at all. We need a product safeguard to prevent this by either:

Disallowing actions from being saved without any execute permissions, or

Automatically retaining the Admin role as a default execute permission.",Port portal,Open,1,0,open,Self-service actions,2025-12-15T12:22:33.275Z,https://roadmap.port.io/ideas/p/disallow-saving-actions-with-no-execute-permissions,2026-07-29T11:18:38.558312+00:00,disallow-saving-actions-with-no-execute-permissions,True,3
6481f12a7635744f37484976,Manual approval for self-service actions,"Admins can define an approval step on chosen self-service actions.

 This capability will allow setting guardrails on sensitive actions, while still allowing users to perform actions in a self-service manner.

 Actions with an approval step will be created in “waiting for approval” status, the approving party will be notified so they can approve or decline the action.

 See [how to configure an approval step](https://docs.getport.io/self-service-actions/self-service-actions-deep-dive/#manual-approval)",Port portal,Completed,1,1,complete,Self-service actions,2023-06-08T15:18:02.436Z,https://roadmap.port.io/ideas/p/manual-approval-for-self-service-actions,2026-07-29T11:18:58.220170+00:00,manual-approval-for-self-service-actions,True,6
69a98a661fe40914834d9831,Option to Exclude Hidden Inputs from SSA Manual-Approval Emails,"Hidden SSA inputs (configured via visibility rules) are still included in the default manual-approval email by design, to give approvers full context.

Request

Add a configuration option to exclude hidden inputs from the default approval email, while keeping them in the submitted payload for backend processing. For example, an action-level flag like excludeHiddenInputsFromApprovalEmail: true (default false to preserve current behavior).

Value

Reduces noise in approval emails (especially large JSON/object inputs).

Lets teams keep technical/auxiliary fields hidden from both requesters and approvers, without losing them from the action payload.",Port portal,Open,1,0,open,Self-service actions,2026-03-05T13:51:34.675Z,https://roadmap.port.io/ideas/p/option-to-exclude-hidden-inputs-from-ssa-manual-approval-emails,2026-07-29T11:19:08.312390+00:00,option-to-exclude-hidden-inputs-from-ssa-manual-approval-emails,True,5
68f92f09f3aea6791833224b,Bypass Self-Service Approval Need if submitter is an approver,"My team approves certain self-service actions. Me and my team also use the same self-service actions for our own day-to-day work at times. When we submit one of these requests we approve our own requests. While some requests might warrant a separate approver, even on the same team, in our case we don't. We simply need the self-service action to execute, but we have to approve our own request, which is just extra work.

Today there is a ""General access"" section at the bottom of the Approvers section of the Edit action window. There is a toggle for Admins, so admins do not need approval. My Feature Request is to possibly rename the ""General access"" heading because this doesn't seem intuitive. Instead, name it something like ""Approval Bypass"". Keep Admins and add a new toggle like ""Approvers"". When enabled, if a requestor is a named approver or in an approver group then requests by that user would not need to be approved.",Port portal,Open,1,0,open,Self-service actions,2025-10-22T19:22:49.419Z,https://roadmap.port.io/ideas/p/bypass-self-service-approval-need-if-submitter-is-an-approver,2026-07-29T11:19:20.545428+00:00,bypass-self-service-approval-need-if-submitter-is-an-approver,True,5
699328e947c850515815cb26,Allow non-admins to create and/or edit self-service actions,"I want to allow some users to be able to create self-service actions in our STG environment without giving them full Admin access.

Alternatively, if we had RBAC over who can EDIT self-service actions then I could create a self-service action that creates a ""shell"" self-service action for users with the proper RBAC on it that would grant them edit access.",Port portal,Open,1,0,open,Self-service actions,2026-02-16T14:25:45.138Z,https://roadmap.port.io/ideas/p/allow-non-admins-to-create-and-or-edit-self-service-actions,2026-07-29T11:19:41.007564+00:00,allow-non-admins-to-create-and-or-edit-self-service-actions,True,4
65685e7528ed3bfa080d5deb,Action run dashboard/homepage widget,"A dashboard/homepage widget that displays the runs of a specific self-service action.

The widget will display as columns the general details of each run (ID, status, start, end) and also the specific inputs of the action inputted by the user who executed it.",Port portal,Completed,1,2,complete,,2023-11-30T10:05:41.827Z,https://roadmap.port.io/ideas/p/action-run-dashboardhomepage-widget,2026-07-29T11:19:43.518541+00:00,action-run-dashboardhomepage-widget,True,4
662a16854790d8da141e4e6e,Dynamic run name for an action run,"I would like a new tab and property in the 'Action Runs' audit page, which is a dynamic title that can be created from the inputs and entity properties.",Port portal,Open,1,0,open,,2024-04-25T08:38:29.018Z,https://roadmap.port.io/ideas/p/dynamic-run-name-for-an-action-run,2026-07-29T11:19:56.799678+00:00,dynamic-run-name-for-an-action-run,True,3
69523d930fce6a18f6f14a07,Execute another self-service action run with the similar inputs,"Today, after a run is completed, it is possible to run it again with the ""Re-run"" button, which opens the execution form with the run's inputs that can be edited.

We want the ability to execute another run with the same inputs as an existing run, while it is in progress.

We might need to change the wording from ""Re-run"" as it can be thought as if the current run would be cancelled.

And, to prevent running the same inputs twice by mistake, we might want to open a confirmation dialog.",Port portal,Open,1,0,open,Self-service actions,2025-12-29T08:36:35.476Z,https://roadmap.port.io/ideas/p/execute-another-self-service-action-run-with-the-similar-inputs,2026-07-29T11:19:59.414047+00:00,execute-another-self-service-action-run-with-the-similar-inputs,True,6
